"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","dataset_id","weight_kg","weight_class"
"2017-P","1194",403.516732558928,"Tosoni, Matteo","Goito","Lombardy","Italy","Festa della zucca di sale","Open","Open",261.030567530026,NA,0,"Big Max",9,183.032111056061,"Medium"
"2021-P","1332",75.254782275765,"Salvagni, Augusto","Novellara","Emilia-Romagna","Italy","Campionato dello Zuccone",NA,NA,150.292832724413,79.9037659611915,0,"Dill's Atlantic",9,34.1349950462982,"Light"
"2019-P","EXH",141.607673188618,"Lacina, Martin","Eggendorf","Lower Austria","Austria","Austrian Weigh-off",NA,NA,174.101567637771,125.106627658826,7.67158703457537,"Jack O'Lantern",9,64.2321600918108,"Light"
"2019-P","EXH",530.702026630934,"Team Langenlois Gartenbauschule",NA,"Lower Austria","Austria","Austrian Weigh-off","1944 Conolly",NA,294.120238510114,661.68786114348,0,"Connecticut Field",9,240.722390023329,"Medium"
"2018-P","1358",331.206042378502,"Boschi, Valerio","Pontedera","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,238.034531378105,338.46973202836,3.01075613705709,"Blue Hubbard",9,150.232533720785,"Light"
"2017-P","1451",197.018699753674,"Garofano, Emanuele",NA,"Lombardy","Italy","Sfida degli Zucconi della Brianza","unknow",NA,199.774322011467,178.383352605829,5.90013749496741,"Spirit",9,89.3661789555874,"Light"
"2016-P","244",1372.19339758072,"soc agr, calzolari","Francolino (Fe)","Emilia-Romagna","Italy","Pesa la Zucca! Foiano",NA,NA,376.62388219014,994.634700968672,33.9316185740846,"Wolf",9,622.416455306991,"Heavy"
"2013-P","861",491.120531913222,"Colzani, Enrico","Perugia","Other","Italy","Festa della zucca di sale",NA,NA,278.830416572121,515.427280844635,0,"Champion",9,222.768526026179,"Medium"
"2020-P","1222",221.34477330217,"Alessio, Gobbi","Goito","Lombardy","Italy","Sfida degli Zucconi della Brianza",NA,NA,236.799917656096,232.06128427243,0,"Autumn Gold",9,100.400300309244,"Light"
"2013-P","212",1173.77825590699,"Melka, Friedrich",NA,"Other","Austria","Austrian Weigh-off","934 Schieder 11","self",383.916718903995,1221.42377448944,0,"Dill's Atlantic",9,532.416860951318,"Heavy"
"2016-P","371",1122.51316227032,"Tarcisio, Buffoli","Caiazzo","Campania","Italy","Campionato dello Zuccone","1861 Cutrupi","1985 Miller",NA,1102.9313555444,6.84227963694109,"Champion",9,509.163405630387,"Heavy"
"2021-P","1224",187.459463859864,"Aininger, Gerald","Baerndorf","Lower Austria","Austria","Austrian Weigh-off",NA,NA,215.238293860957,220.320030793971,NA,"Wolf",9,85.0301824911248,"Light"
"2018-P","1083",570.150866498607,"Die Garten Tulln, Team",NA,"Lower Austria","Austria","Austrian Weigh-off","Mathias",NA,0,0,0,"Prizewinner",9,258.616082792657,"Medium"
"2014-P","370",1230.01977885482,"Team Langenlois Gartenbauschule","Schiltern","Lower Austria","Austria","Austrian Weigh-off","1222 Wuersching",NA,388.728155348074,1233.38329352959,0,"Champion",9,557.927586637635,"Heavy"
"2019-P","970",522.370029169578,"Zwillinge, Schodl","Tulln","Lower Austria","Austria","Austrian Weigh-off","1311.1 Mathias 17","sibb",297.01600506891,NA,0,"Jack O'Lantern",9,236.943059547998,"Medium"
"2017-P","1534",87.6233087368463,"Hamanaka, Norihito","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Rouge Vif d’Etampes",9,39.7452642771878,"Light"
"2018-P","1627",130.324642591633,"Schieder, Christoph","Riederberg","Vienna","Austria","Austrian Weigh-off","1124.8 Melka","1527.8 Melka",NA,141.652929455313,0,"Blue Hubbard",9,59.1142635025418,"Light"
"2019-P","1410",258.193080032415,"Hirabayashi, Kazuya","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Casper",9,117.114411089503,"Light"
"2015-P","445",1188.74822221248,"Giustarini, Vinicio","Arezzo","Other","Italy","Festa della zucca di sale",NA,NA,401.160096252343,1179.80985486447,0,"Big Moose",9,539.207123446643,"Heavy"
"2019-P","388",1195.40717157953,"Turmolli, Andrea, Anna and Pato",NA,"Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano",NA,"Werner 1810",381.777684494469,1161.10649712642,0,"Connecticut Field",9,542.227572071755,"Heavy"
"2014-P","203",1291.17166538595,"Cassioli, Andrea","Artogne","Other","Italy","Festa della zucca di sale","1749 hanfchman","1625 gantner",414.301939943664,1298.87506372647,3.02208834484551,"Connecticut Field",9,585.665615779261,"Heavy"
"2014-P","440",1065.45159777921,"Inzillo, Pasquale",NA,"Other","Italy","Festa della zucca di sale","1022 agnelli","open",373.170268482685,1116.53888534007,0,"Prizewinner",9,483.280715356957,"Heavy"
"2018-P","1151",555.055877515668,"Kitahara, Kazuhiro","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Jack O'Lantern",9,251.769110964762,"Medium"
"2018-P","688",879.932016806827,"Melka, Friedrich","Tulln","Lower Austria","Austria","Austrian Weigh-off","Howell/Jolivette",NA,344.859700423935,892.240647982576,0,"Champion",9,399.130448942289,"Heavy"
"2015-P","1051",593.41044414866,"Ondelli, Franco","Castelfiorentino","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,311.876399853057,601.760773947445,0,"Big Max",9,269.166449744143,"Medium"
"2014-P","EXH",396.203236204332,"Kreuzspiegl, Thomas",NA,"Other","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Champion",9,179.714764911593,"Light"
"2020-P","1018",395.266083582754,"Priglhofer, Wolfgang","Doerfles","Lower Austria","Austria","Leiserberge Weigh-off",NA,"2433 Paton",259.436343134539,385.365182539232,0.999948167628635,"Big Max",9,179.289679632919,"Light"
"2020-P","1165",260.26834097336,"Hamanaka, Kouzo","Shozu, Kagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Prizewinner",9,118.055733618075,"Light"
"2020-P","888",612.507693145877,"Toshiaki, Shiraki","Miyakonojo","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Connecticut Field",9,277.828816177271,"Medium"
"2021-P","100",1625.88290116364,"Kreuzspiegl, Thomas",NA,"Lower Austria","Austria","Leiserberge Weigh-off","2226.7 Boonen","1911 Urena",404.68299573132,1596.03314034896,NA,"Big Max",9,737.488078481292,"Heavy"
"2020-P","962",514.694752798119,"Schodl, Zwillinge","Kleinhadersdorf","Lower Austria","Austria","Retzer Land Weigh-off","520.3 Grabmayer 19","1395.6 Weishaeupl 18",NA,548.930518429343,0,"Casper",9,233.461612748263,"Medium"
"2015-P","EXH",575.828135907926,"Melka, Friedrich",NA,"Lower Austria","Austria","Austrian Weigh-off","2323 Meier 14",NA,0,0,0,"Champion",9,261.191248879158,"Medium"
"2018-P","524",970.701828767667,"Vincenzo Italiano","Goito","Lombardy","Italy","Sfida degli Zucconi della Brianza","2016,60 Boonenherman","Self",335.646391888043,NA,4.82109942980929,"Big Moose",9,440.30294307406,"Heavy"
"2016-P","1409",278.739573095009,"Joebstl, Horst","Niederleis","Lower Austria","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Jack O'Lantern",9,126.434143572953,"Light"
"2015-P","1788",27.0356687072463,"Yokozawa, Yozaemon","Tohaku","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Dill's Atlantic",9,12.2631730434547,"Light"
"2019-P","1617",106.602113173525,"Mitra, Marco","Marone","Lombardy","Italy","Sfida degli Zucconi della Brianza",NA,NA,158.450339130415,92.6123883063497,12.4794303826867,"Rouge Vif d’Etampes",9,48.3539051613876,"Light"
"2015-P","1303",442.312531644764,"Puchner, Ulrike",NA,"Styria","Austria","Austrian Weigh-off","716 Team Biggis 12",NA,NA,471.502188995533,0,"Rouge Vif d’Etampes",9,200.629589509449,"Medium"
"2017-P","837",631.736501857265,"Turmolli, Andrea","Peccioli","Tuscany","Italy","Campionato dello Zuccone","1521.2 Cutrupi","1333 Garofano",289.327895773416,666.838725390848,0,"Rouge Vif d’Etampes",9,286.550857092946,"Medium"
"2018-P","785",807.519447338113,"Az.Agr.Cannavina","Malonno","Lombardy","Italy","Pesa la Zucca! Foiano",NA,NA,317.238371281942,815.348270396871,0,"Blue Hubbard",9,366.284659939185,"Heavy"
"2014-P","1673",106.641149577956,"Gartenschau, DIE GARTEN TULLN",NA,"Other","Austria","Austrian Weigh-off",NA,NA,0,NA,0,"Early Giant",9,48.3716117765896,"Light"
"2020-P","200",1320.8350746443,"Fellner, Herbert","Leitzersdorf","Lower Austria","Austria","Leiserberge Weigh-off","2016.6 Boonen 2017","2226.7 DMGBoonenHerman 2018",374.852977479341,1516.39591650451,0,"Prizewinner",9,599.120711887034,"Heavy"
"2019-P","1296",317.309727656899,"federation council, Higashiueta Healthy youth development","Takamatsu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,NA,0,"Howden",9,143.929271391947,"Light"
"2021-P","1026",351.41818181276,"Markl, Michael","Wien","Vienna","Austria","Leiserberge Weigh-off","1584 Melka","open",267.119684520838,405.10644874083,0,"Cinderella",9,159.400605949541,"Light"
"2017-P","1553",76.9566711781639,"Spreafico, Luca","Palazzolo sull'Oglio","Lombardy","Italy","Festa della zucca di sale","unknow","unknow",144.662508161959,73.937987014353,0,"Big Moose",9,34.9069588670141,"Light"
"2020-P","941",513.059301393932,"Schoys, Zita",NA,"Upper Austria","Austria","Leiserberge Weigh-off","1374 Engel","open",274.04364160533,475.257177735719,2.97377958227841,"Blue Hubbard",9,232.719784469818,"Medium"
"2018-P","1627",124.295456125323,"Kinast, Berhard","Wien","Vienna","Austria","Austrian Weigh-off","1124.8 Melka","1527.8 Melka",177.548791508692,149.350846278219,0,"Early Giant",9,56.3794705241161,"Light"
"2018-P","725",890.028888095654,"Shimizu, Takenori","Shodoshima","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Blue Hubbard",9,403.710312719773,"Heavy"
"2017-P","1534",107.513917956981,"Grouphome Ainosato","Kuwana, Mie","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Jack O'Lantern",9,48.7674928540926,"Light"
"2015-P","EXH",381.956686923248,"Markl, Michael","Muckendorf","Lower Austria","Austria","Austrian Weigh-off","1751 Lovse 14",NA,0,0,0,"Rouge Vif d’Etampes",9,173.252638858864,"Light"
"2017-P","1524",104.532915946982,"Schoys, Zita","Walperbach","Lower Austria","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Dill's Atlantic",9,47.4153330874025,"Light"
"2013-P","73",1391.92739279902,"Chiti, Davide",NA,"Other","Italy","Festa della zucca di sale","1421 Stelt","1789 Wallace",412.225962324652,1399.60869119752,NA,"Casper",9,631.367644967629,"Heavy"
"2016-P","1648",31.3861473565733,"Kreuzspiegl, Thomas","Tulln","Lower Austria","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Spirit",9,14.2365169646373,"Light"
"2017-P","1507",137.002814625506,"Nibu, Riko","Marugame, Kagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,NA,"Blue Hubbard",9,62.1434313826539,"Light"
"2015-P","524",1105.02540896736,"Ricci, Giulio","Arezzo","Other","Italy","Festa della zucca di sale",NA,NA,359.250113503118,1112.99406494352,0,"Autumn Gold",9,501.231094163723,"Heavy"
"2017-P","1116",475.425782493664,"Team, Die Garten Tulln","Langenlois","Lower Austria","Austria","OO Landesgartenschau 2017 Kremsmunster","1714 Lueders","SIBB",0,0,0,"Atlantic Giant",9,215.649507440406,"Medium"
"2019-P","1131",441.53984397539,"Hoefler, Norbert","Kleinhadersdorf","Lower Austria","Austria","Gartenbauschule Langenlois","1789 Paton","sibb",268.855963413428,452.795335595359,0,"Big Moose",9,200.279104278227,"Medium"
"2021-P","EXH",697.920934026671,"Agnelli, Chiara","Garlate","Lombardy","Italy","Sfida degli Zucconi della Brianza","1143 Hoecke '16","Self",316.415894762878,615.653598036939,6.82204964709526,"Spirit",9,316.571610537771,"Medium"
"2017-P","EXH",627.376316790116,"Fiorini, Pietro","Pontedera","Tuscany","Italy","Campionato dello Zuccone",NA,NA,299.95013241995,639.897217029802,0,"Atlantic Giant",9,284.573110414699,"Medium"
"2017-P","671",887.175843293704,"Tosoni, Matteo","Goito","Lombardy","Italy","Festa della zucca di sale","1415 Brezzanix",NA,327.700691130598,890.443634560033,3.1029155027003,"Big Moose",9,402.41619336634,"Heavy"
"2017-P","708",846.267623980112,"Melka, Friedrich","St. Marien","Upper Austria","Austria","Austrian Weigh-off","1905 Willemijns",NA,340.579956344279,891.251751498697,0,"Jack O'Lantern",9,383.860537215408,"Heavy"
"2019-P","785",663.658965629915,"Kohl, Beatrice","Muckendorf","Lower Austria","Austria","Austrian Weigh-off",NA,NA,306.11204242709,699.836790946559,0.959065574311073,"Cinderella",9,301.030643091822,"Medium"
"2020-P","1243",189.656593535797,"Boeck, Alexander",NA,"Upper Austria","Austria","Austrian Weigh-off",NA,NA,200.054956099032,178.910883282944,0.996801393161088,"Blue Hubbard",9,86.0267837480287,"Light"
"2016-P","1484",186.733097186519,"Chiatti, Carla","Ambra","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,NA,198.674018248297,2.0042526082261,"Early Giant",9,84.7007081102735,"Light"
"2019-P","1018",562.330390773367,"Pfleger, Patrick","Riederberg","Lower Austria","Austria","Austrian Weigh-off","Matthias 18",NA,286.323132417311,586.741095445451,0,"Blue Hubbard",9,255.068774673918,"Medium"
"2020-P","198",1414.8206949956,"Gobbi, Alessio","Sale Marasino","Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","1810 Werner 2016","Self",389.507349231669,1388.17381556838,0,"Howden",9,641.7518721681,"Heavy"
"2017-P","752",754.04301292771,"Fujiwara, Norihisa","Kamogawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Dill's Atlantic",9,342.028157315821,"Medium"
"2013-P","1279",236.94778923157,"Tosoni, Matteo","Marone","Other","Italy","Festa della zucca di sale",NA,NA,209.034548279302,229.497618856738,2.91380536597948,"Spirit",9,107.477709283808,"Light"
"2017-P","1334",302.914585167433,"Team 721","Lamporecchio","Tuscany","Italy","Campionato dello Zuccone","1199 Squitieri","Open",250.437855796009,336.212682515344,0,"Early Giant",9,137.399744593663,"Light"
"2015-P","473",1122.01974353209,"Arrigucci, Gabriele","Marone","Lombardy","Italy","Festa della zucca di sale",NA,NA,NA,1014.11374336859,10.816481284196,"Atlantic Giant",9,508.939594655512,"Heavy"
"2015-P","1026",676.829771290493,"., Ciompi","Capua","Campania","Italy","Campionato dello Zuccone","445 De Matteo","Open",293.710026620861,NA,24.2439802633348,"Blue Hubbard",9,307.004820046213,"Medium"
"2014-P","653",842.556692854819,"sharon, bonelli","Peccioli","Other","Italy","Festa della zucca di sale",NA,NA,NA,831.0488005979,2.92650169554018,"Dill's Atlantic",9,382.17728717138,"Heavy"
"2019-P","1419",214.895941731029,"Fumi, Lorenzo","Goito","Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","Salvagni 2017","Open",212.680887872625,214.198704362355,6.85686674523458,"Blue Hubbard",9,97.4751595131595,"Light"
"2019-P","1559",142.337361641665,"Nubi, Kanehiro","Takamatsu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Champion",9,64.5631412065899,"Light"
"2021-P","1180",225.122647660549,"Schieder, Christoph",NA,"Lower Austria","Austria","Retzer Land Weigh-off","1784 Stelts 17",NA,209.466108054404,221.361707222939,0.980366967507422,"Rouge Vif d’Etampes",9,102.113915293023,"Light"
"2017-P","514",1024.74906571714,"Turmolli, Andrea","Peccioli","Tuscany","Italy","Campionato dello Zuccone","1333 Garofano","Open",365.683607021295,NA,0.988100175715836,"Jack O'Lantern",9,464.818357373925,"Heavy"
"2019-P","1699",43.2215220755042,"KuboYoshitaka, Higashiuedakokuseisyonenkenzenikuseirenrakukyogik","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Early Giant",9,19.6049526332353,"Light"
"2013-P","294",1132.15355520927,"Akatani, Hiroshi","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Big Max",9,513.5362143113,"Heavy"
"2020-P","863",556.789423565011,"Ueno, Koji",NA,"Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Blue Hubbard",9,252.555434225787,"Medium"
"2016-P","931",641.348708253397,"Bertone, Cinzia","Sirtori","Lombardy","Italy","Festa della zucca di sale",NA,NA,289.970683426265,652.021749765907,4.05854109472881,"Rouge Vif d’Etampes",9,290.910880573097,"Medium"
"2013-P","963",456.137412475336,"Martin, Lacina","Bad Voeslau","Lower Austria","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Prizewinner",9,206.900449970355,"Medium"
"2015-P","1245",525.372186596956,"Parafioriti, Salvatore","Merate","Lombardy","Italy","Festa della zucca di sale",NA,NA,257.59855752546,397.836358454996,28.1626312277107,"Casper",9,238.304815250596,"Medium"
"2019-P","1527",167.172721825959,"Morucci, Davide","Lesegno","Piedmont","Italy","Pesa la Zucca! Foiano",NA,NA,199.725584592386,176.549614763006,0,"Jack O'Lantern",9,75.8282710923877,"Light"
"2016-P","DMG",1527.13909301256,"Squitieri, Danilo","Magione","Umbria","Italy","Pesa la Zucca! Foiano",NA,NA,415.177219666827,1240.2834983555,16.1666084427818,"Spirit",9,692.698640519217,"Heavy"
"2015-P","1006",707.674632141018,"Miki, Yoshie","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Jack O'Lantern",9,320.995813581723,"Medium"
"2018-P","983",661.555957277635,"Martin, Lacina","Gols","Burgenland","Austria","Austrian Weigh-off","2307 Wallace DMG","1835 Werner",0,0,NA,"Blue Hubbard",9,300.076734549181,"Medium"
"2018-P","1185",505.19106071768,"Team, Gemeinde Tulln","Waidhofen/Thaya","Lower Austria","Austria","Austrian Weigh-off","1784 Stels 17","2269 Paton",NA,502.113526663398,1.01784836966894,"Big Max",9,229.150810533746,"Medium"
"2013-P","949",510.269164511175,"Mathias, Franz","Pruggern","Other","Austria","Austrian Weigh-off",NA,NA,0,0,0,"Prizewinner",9,231.454199668544,"Medium"
"2014-P","1051",536.01868301319,"Castelli, Carlo","Peccioli","Other","Italy","Pesa la Zucca! Foiano",NA,NA,304.237834875636,608.059898269283,0,"Casper",9,243.133984792231,"Medium"
"2013-P","1341",201.27765306652,"Boschi, Valerio","Siena","Other","Italy","Pesa la Zucca! Foiano",NA,NA,211.858498717162,203.466147522357,0,"Cinderella",9,91.2980076824805,"Light"
"2019-P","EXH",266.159791937676,"Cotti, Luoisiana","Peccioli","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,228.694076962297,296.446990428911,0,"Spirit",9,120.728050823717,"Light"
"2021-P","643",775.498666838468,"Mathias, Franz","Retz","Lower Austria","Austria","Leiserberge Weigh-off","1396 Melka","1067 Joebstl",305.789429158903,861.648837070793,0,"Rouge Vif d’Etampes",9,351.760278223101,"Medium"
"2018-P","1000",647.779046274594,"Tosoni, Matteo","Malonno","Lombardy","Italy","Festa della zucca di sale","2009 wallace cross","1945 stelt",309.49216199229,627.58772971729,6.091937259134,"Champion",9,293.827632836033,"Medium"
"2020-P","EXH",128.5552304619,"Turla, Antonio","Castelfiorentino","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,176.754369086106,130.001309591723,0,"Blue Hubbard",9,58.3116716611092,"Light"
"2019-P","1563",138.229434099039,"Nubi, Kanehiro","Higasine","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Blue Hubbard",9,62.6998166167421,"Light"
"2019-P","1512",190.444839408646,"Milani, Joele","Cologne","Lombardy","Italy","Sfida degli Zucconi della Brianza","1761,5 Cutrupi","Self",208.402173519015,173.309752999811,5.01976426102764,"Autumn Gold",9,86.3843260616369,"Light"
"2018-P","EXH",692.29602902315,"Markl, Michael","Dietmans 19","Lower Austria","Austria","Austrian Weigh-off","Howell/Jolivette",NA,0,0,0,"Big Max",9,314.0201965462,"Medium"
"2018-P","920",746.582195725997,"Eichinger, Thomas","Gross Gerungs","Lower Austria","Austria","Austrian Weigh-off","1080.9 Melka",NA,0,0,0,"Atlantic Giant",9,338.643987559159,"Medium"
"2021-P","300",1288.25670273205,"Cassioli, Andrea","Calcio","Lombardy","Italy","Sfida degli Zucconi della Brianza","2139.4 Skonager","Self",378.45661647117,1345.47995552803,0,"Autumn Gold",9,584.343410960615,"Heavy"
"2015-P","567",1012.25383588862,"Turmolli, Andrea","Castelfiorentino","Other","Italy","Campionato dello Zuccone","1776 Deswert","1789 Wallace",376.461274776861,1073.96772959797,0,"Prizewinner",9,459.150616462312,"Heavy"
"2019-P","660",889.432613895947,"Hanai, Tamekazu","Shozu, Kagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,NA,0,"Early Giant",9,403.439847292358,"Heavy"
"2021-P","1263",136.37825720742,"Benedikt, Maria","Wien","Vienna","Austria","Retzer Land Weigh-off","1225.8 Kurzreiter 20","open",193.245313056894,160.661823225376,0,"Spirit",9,61.8601369031833,"Light"
